SSTID CF Level size Creation Deletion key_start key_end
9809 0 0 36732229 1681273161 1681273199 11553 29996372
9794 0 2 79797472 1681273160 1681273405 25589803 25708138
9800 0 2 40523353 1681273161 1681273486 25708161 25768552
9804 0 2 40963618 1681273161 1681273486 25768563 25827942
9808 0 2 40518056 1681273161 1681273486 25827944 25887820
9810 0 2 101701329 1681273162 1681273487 25887823 26020599
9811 0 2 60906087 1681273162 1681273321 4763172 5056305
9812 0 2 134512588 1681273162 1681273322 5056326 5256680
9813 0 2 53913105 1681273163 1681273322 5256681 5368038
9814 0 2 49562238 1681273163 1681273323 5368077 5510539
9815 0 2 117088826 1681273164 1681273365 9209225 9392771
9816 0 2 134513760 1681273165 1681273365 9392789 9740962
9817 0 2 105528684 1681273165 1681273307 9740966 10084277
9818 0 2 70562297 1681273166 1681273311 3348697 3526438
9819 0 2 57786195 1681273166 1681273311 3526526 3672685
9820 0 2 61094402 1681273167 1681273311 3672708 3826552
9821 0 2 57279650 1681273167 1681273312 3826571 3952045
9822 0 2 123629689 1681273167 1681273180 3952053 4058134
9828 0 0 36732100 1681273170 1681273199 3454 29981484
9823 0 2 75668503 1681273168 1681273474 27807959 27924295
9824 0 2 75939761 1681273169 1681273378 27924315 28039784
9825 0 2 48293259 1681273169 1681273378 28039804 28109308
9826 0 2 71200798 1681273169 1681273379 28109320 28223810
9829 0 2 55685851 1681273170 1681273379 28223826 28330398
9830 0 2 56986419 1681273170 1681273379 28330437 28437603
9831 0 2 10935822 1681273170 1681273380 28437636 28457970
9832 0 2 79861648 1681273170 1681273422 21281608 21401031
9833 0 2 101537296 1681273171 1681273422 21401062 21532317
9834 0 2 56221015 1681273171 1681273439 21532333 21604521
9835 0 2 50460979 1681273172 1681273439 21604546 21669185
9836 0 2 50667114 1681273172 1681273439 21669195 21734526
9837 0 2 69683103 1681273172 1681273280 19831545 19905813
9838 0 2 46625844 1681273173 1681273281 19905829 19956755
9839 0 2 78655850 1681273173 1681273237 19956761 20036840
9840 0 2 80196477 1681273174 1681273236 20036845 20118212
9841 0 2 55149701 1681273174 1681273281 20118220 20186228
9842 0 2 88600103 1681273174 1681273182 13201627 13287526
9843 0 2 88356576 1681273175 1681273186 13287531 13373561
9844 0 2 88104826 1681273175 1681273187 13373562 13458161
9845 0 2 88360037 1681273176 1681273186 13458169 13543612
9846 0 2 88970770 1681273176 1681273181 13543625 13630201
9851 0 0 36720816 1681273178 1681273199 1420 29997320
9847 0 2 54702058 1681273177 1681273368 16722959 16780708
9848 0 2 73145701 1681273177 1681273336 16780720 16857443
9849 0 2 71407572 1681273178 1681273369 16857461 16933298
9852 0 2 71782053 1681273178 1681273369 16933307 17009723
9853 0 2 72642430 1681273179 1681273338 17009735 17086211
9854 0 2 73037469 1681273179 1681273337 17086265 17163028
9855 0 2 53591609 1681273179 1681273370 17163050 17220806
9856 0 2 71639478 1681273180 1681273370 17220823 17297368
9857 0 3 67261251 1681273180 -1 3952047 3992163
9858 0 3 67262011 1681273181 -1 3992164 4032243
9859 0 3 43027841 1681273181 -1 4032252 4058135
9860 0 3 67260935 1681273181 -1 13543620 13584043
9861 0 3 67259624 1681273182 -1 13584055 13624546
9862 0 3 9357457 1681273182 -1 13624548 13630206
9863 0 3 67261753 1681273182 -1 13201627 13241804
9864 0 3 67261617 1681273183 -1 13241805 13281991
9865 0 3 9488778 1681273183 -1 13281992 13287527
9866 0 2 62156504 1681273183 1681273207 13630300 14159988
9867 0 2 67965890 1681273184 1681273408 14159993 14248092
9868 0 2 134510864 1681273184 1681273408 14248121 14387260
9869 0 2 81835273 1681273185 1681273523 14387277 14471670
9870 0 2 38111061 1681273185 1681273355 14471735 14736313
9871 0 3 67262500 1681273186 -1 13287530 13327863
9872 0 3 67262200 1681273186 -1 13327865 13368275
9873 0 3 8742049 1681273186 -1 13368285 13373561
9877 0 0 36732192 1681273187 1681273200 1461 29998844
9874 0 3 67262026 1681273186 -1 13458169 13497860
9875 0 3 67259816 1681273187 -1 13497864 13538307
9878 0 3 8935411 1681273187 -1 13538308 13543617
9879 0 3 67261743 1681273187 -1 13373562 13413493
9880 0 3 67261214 1681273188 -1 13413498 13453032
9881 0 3 8735743 1681273188 -1 13453033 13458168
9882 0 3 67261500 1681273188 -1 11917081 11957352
9883 0 3 67261636 1681273188 -1 11957355 11997749
9884 0 3 8536381 1681273189 -1 11997750 12002967
9885 0 3 67261016 1681273189 -1 15797631 15839534
9886 0 3 39845318 1681273189 -1 15839536 15864440
9887 0 3 67261826 1681273190 -1 2358640 2399248
9888 0 3 67261190 1681273190 -1 2399251 2440212
9889 0 3 67261947 1681273190 -1 2440226 2481381
9890 0 3 29834027 1681273191 -1 2481391 2507108
9903 0 0 36726395 1681273195 1681273241 23 29997976
9891 0 1 70147306 1681273191 1681273218 38 797893
9892 0 1 73154118 1681273191 1681273250 797943 2040107
9893 0 1 64496748 1681273192 1681273211 2040374 3120066
9894 0 1 81272044 1681273192 1681273250 3120094 4465210
9895 0 1 65551681 1681273193 1681273251 4465232 5648727
9896 0 1 65500893 1681273193 1681273209 5648980 6775527
9897 0 1 60744802 1681273193 1681273251 6775889 7822590
9898 0 1 62824651 1681273194 1681273223 7823153 8481260
9899 0 1 63966162 1681273194 1681273251 8481309 9740378
9900 0 1 59033872 1681273194 1681273252 9741087 10748027
9901 0 1 67035149 1681273195 1681273252 10748132 11777103
9904 0 1 73178634 1681273195 1681273216 11777291 12927671
9905 0 1 60430443 1681273196 1681273206 12927907 14159773
9906 0 1 61799206 1681273196 1681273252 14160506 15247841
9907 0 1 77546500 1681273196 1681273228 15247957 15797578
9908 0 1 59601571 1681273197 1681273208 15797635 16205886
9909 0 1 63137432 1681273197 1681273253 16205901 16646888
9910 0 1 81979771 1681273197 1681273253 16646941 17866310
9911 0 1 66767928 1681273198 1681273253 17866386 18566996
9912 0 1 62709585 1681273198 1681273254 18567095 19208030
9913 0 1 65301084 1681273199 1681273232 19208046 19680916
9914 0 1 73376749 1681273199 1681273254 19680933 20318492
9915 0 1 68050066 1681273199 1681273255 20318635 20804270
9916 0 1 70012551 1681273200 1681273213 20804293 21206747
9917 0 1 81472099 1681273200 1681273255 21206818 22053761
9918 0 1 63018485 1681273201 1681273255 22053800 22674049
9919 0 1 68575529 1681273201 1681273255 22674133 23331545
9920 0 1 67697727 1681273201 1681273255 23331628 24059915
9921 0 1 64946528 1681273202 1681273255 24059980 24724775
9922 0 1 50536576 1681273202 1681273205 24724844 24953704
9923 0 1 64229594 1681273202 1681273220 24953746 25509087
9924 0 1 64804497 1681273203 1681273255 25509195 26362355
9925 0 1 68924066 1681273203 1681273255 26362547 27022687
9926 0 1 84752859 1681273203 1681273225 27022708 27807900
9927 0 1 64383410 1681273204 1681273255 27808020 28788075
9928 0 1 67075852 1681273204 1681273255 28788327 29551802
9929 0 1 38854405 1681273205 1681273255 29551868 29999961
9931 0 0 36732179 1681273205 1681273241 6495 29993725
9933 0 0 36732270 1681273205 1681273241 5313 29995453
9936 0 0 36726669 1681273205 1681273242 64 29993698
9938 0 0 36732449 1681273205 1681273242 211 29997031
9941 0 0 36732250 1681273206 1681273242 249 29995398
9944 0 0 36732196 1681273206 1681273243 1547 29993928
9946 0 0 36726335 1681273206 1681273243 2253 29996300
9948 0 0 36732261 1681273206 1681273244 11057 29996838
9934 0 2 52662377 1681273205 1681273460 24724844 24821037
9939 0 2 41403738 1681273206 1681273206 24821060 24845320
9943 0 2 84452022 1681273206 1681273461 24845338 24953742
9950 0 0 36732313 1681273206 1681273244 5134 29994915
9953 0 0 36720756 1681273207 1681273245 2059 29998726
9955 0 0 36726441 1681273207 1681273245 4795 29993323
9957 0 0 36726562 1681273207 1681273245 710 29999680
9960 0 0 36732270 1681273207 1681273246 1406 29991361
9962 0 0 36720768 1681273207 1681273246 5111 29988270
9965 0 0 36732131 1681273207 1681273247 206 29999692
9951 0 2 124227873 1681273206 1681273312 12927835 13111615
9959 0 2 61399925 1681273207 1681273313 13111630 13973628
9964 0 2 47110422 1681273207 1681273409 13973659 14159988
9967 0 0 36726609 1681273208 1681273247 4102 29999710
9970 0 0 36732220 1681273208 1681273247 2494 29996433
9972 0 0 36732255 1681273208 1681273248 6134 29993245
9974 0 0 36732315 1681273208 1681273248 5188 29998486
9977 0 0 36709605 1681273208 1681273248 3834 29998874
9968 0 2 117663764 1681273208 1681273308 15797635 16052373
9976 0 2 74428265 1681273208 1681273288 16052378 16129792
9978 0 2 73566742 1681273209 1681273291 16129793 16205894
9979 0 2 60930238 1681273209 1681273324 5648822 5986872
9980 0 2 60958271 1681273210 1681273324 5986895 6254607
9981 0 2 68702576 1681273210 1681273325 6254646 6525344
9982 0 2 134516863 1681273210 1681273412 6525386 6760980
9983 0 2 16967629 1681273211 1681273413 6760983 6775603
9984 0 2 70363033 1681273211 1681273406 2040156 2260341
9985 0 2 64841172 1681273212 1681273326 2260387 2507097
9986 0 2 71139131 1681273212 1681273326 2507111 2715352
9987 0 2 64059134 1681273212 1681273327 2715409 2898942
9988 0 2 64471057 1681273213 1681273327 2898957 3072521
9989 0 2 18137023 1681273213 1681273327 3072525 3120078
9990 0 2 67105074 1681273213 1681273459 20804293 20877747
9991 0 2 58463354 1681273214 1681273460 20877754 20942688
9992 0 2 120912426 1681273214 1681273231 20942691 21056968
9993 0 2 70858576 1681273215 1681273423 21056976 21131552
9994 0 2 70380629 1681273215 1681273423 21131558 21206787
9998 0 0 36732347 1681273217 1681273249 3251 29999832
9995 0 2 104233087 1681273216 1681273318 11777156 11917062
9996 0 2 134514110 1681273216 1681273318 11917174 12435435
9999 0 2 72707139 1681273217 1681273314 12435438 12801147
10000 0 2 111077905 1681273217 1681273314 12801184 12927825
10001 0 2 59605312 1681273218 1681273357 10 131634
10002 0 2 59606801 1681273218 1681273358 131642 263986
10003 0 2 58179730 1681273219 1681273358 264038 394431
10004 0 2 44675381 1681273219 1681273358 394448 494108
10005 0 2 74686311 1681273219 1681273359 494130 700515
10006 0 2 108657909 1681273220 1681273333 700521 797917
10007 0 2 56031799 1681273220 1681273461 24953746 25020702
10008 0 2 79431962 1681273221 1681273538 25020717 25137774
10009 0 2 78877923 1681273221 1681273539 25137803 25253926
10010 0 2 89255021 1681273222 1681273539 25253931 25394770
10011 0 2 75131801 1681273222 1681273406 25394779 25509115
10012 0 2 64219953 1681273223 1681273287 7823123 8059688
10013 0 2 134514810 1681273223 1681273288 8059701 8319521
10014 0 2 42762197 1681273224 1681273288 8319536 8359201
10015 0 2 134512710 1681273224 1681273284 8359207 8481015
10016 0 2 268983 1681273225 1681273284 8481016 8481271
10021 0 0 36732206 1681273225 1681273249 8033 29997058
10017 0 2 47168371 1681273225 1681273472 27022708 27085141
10018 0 2 46010475 1681273225 1681273472 27085160 27146178
10019 0 2 60523556 1681273225 1681273472 27146187 27256032
10022 0 2 67162775 1681273226 1681273473 27256046 27365976
10023 0 2 63649303 1681273226 1681273473 27365998 27471282
10024 0 2 79751814 1681273226 1681273474 27471311 27588974
10025 0 2 79916799 1681273227 1681273474 27588995 27705171
10026 0 2 71011663 1681273227 1681273475 27705182 27807922
10027 0 2 77364705 1681273228 1681273240 15247921 15326817
10028 0 2 78528680 1681273228 1681273239 15326824 15405474
10029 0 2 46418657 1681273229 1681273237 15405483 15452449
10030 0 2 99852564 1681273229 1681273363 15452498 15624419
10031 0 2 91105142 1681273229 1681273234 15624421 15711256
10032 0 2 90414417 1681273230 1681273235 15711263 15797630
9939 0 3 41403738 1681273206 -1 24821060 24845320
10033 0 3 67261079 1681273231 -1 20942691 20982211
10034 0 3 67261807 1681273231 -1 20982214 21021799
10035 0 3 58798437 1681273231 -1 21021801 21056970
10036 0 2 65142953 1681273232 1681273477 19208046 19280050
10037 0 2 54744403 1681273232 1681273477 19280074 19341300
10038 0 2 56838529 1681273232 1681273467 19341310 19408693
10039 0 2 57213999 1681273233 1681273468 19408698 19476021
10040 0 2 57722892 1681273233 1681273468 19476055 19543880
10041 0 2 57601876 1681273233 1681273362 19543883 19612068
10042 0 2 59068782 1681273234 1681273362 19612070 19680916
10046 0 0 36732246 1681273235 1681273250 2064 29998627
10043 0 3 67262269 1681273234 -1 15624421 15664579
10044 0 3 67261667 1681273235 -1 15664582 15704698
10047 0 3 11272764 1681273235 -1 15704699 15711258
10048 0 3 67261902 1681273235 -1 15711263 15751523
10049 0 3 67260927 1681273236 -1 15751525 15791196
10050 0 3 10743311 1681273236 -1 15791202 15797630
10051 0 3 67260986 1681273236 -1 20036845 20077157
10052 0 3 67261505 1681273236 -1 20077162 20117595
10053 0 3 1130047 1681273237 -1 20117596 20118212
10054 0 3 67260528 1681273237 -1 15405482 15445594
10055 0 3 11603927 1681273237 -1 15445597 15452451
10056 0 3 67261968 1681273237 -1 19956761 19996848
10057 0 3 67016523 1681273238 -1 19996857 20036842
10058 0 3 67261417 1681273238 -1 8607468 8649821
10059 0 3 67260252 1681273239 -1 8649825 8692304
10060 0 3 19141560 1681273239 -1 8692316 8704430
10061 0 3 67260601 1681273239 -1 15326819 15366277
10062 0 3 66656946 1681273239 -1 15366278 15405481
10063 0 3 67261090 1681273240 -1 15247921 15287252
10064 0 3 65840852 1681273240 -1 15287257 15326818
10073 0 0 36726556 1681273243 1681273292 933 29995706
10065 0 1 64540889 1681273241 1681273301 23 1258913
10066 0 1 67274186 1681273241 1681273260 1258970 2040135
10067 0 1 61953830 1681273241 1681273301 2040588 3526411
10068 0 1 61012271 1681273242 1681273302 3526481 4261934
10069 0 1 56567617 1681273242 1681273256 4261975 4649998
10070 0 1 60676362 1681273242 1681273302 4650156 5510124
10071 0 1 61359266 1681273243 1681273302 5510608 6962993
10074 0 1 74775916 1681273243 1681273266 6963085 7823024
10075 0 1 88816579 1681273244 1681273286 7823640 9208881
10076 0 1 77513422 1681273244 1681273303 9208997 10268163
10077 0 1 49388702 1681273245 1681273271 10268276 10839075
10078 0 1 69013724 1681273245 1681273303 10839245 11437178
10079 0 1 85402072 1681273245 1681273304 11437300 13973450
10080 0 1 70383042 1681273246 1681273304 13973972 15002379
10081 0 1 69321343 1681273246 1681273304 15002481 16281563
10082 0 1 62629436 1681273247 1681273275 16281692 16646888
10083 0 1 61779458 1681273247 1681273305 16646941 17450189
10084 0 1 67656359 1681273247 1681273305 17450212 17961467
10085 0 1 65397943 1681273248 1681273305 17961505 18498353
10086 0 1 65846230 1681273248 1681273273 18498385 18914283
10087 0 1 80239201 1681273248 1681273305 18914325 19831525
10088 0 1 61205575 1681273249 1681273279 19831898 20386552
10089 0 1 72030254 1681273249 1681273269 20386631 20804270
10090 0 1 66218351 1681273250 1681273305 20804335 21799393
10091 0 1 51158564 1681273250 1681273255 21799451 22053761
10092 0 1 81033317 1681273250 1681273305 22053800 22674049
10093 0 1 61980849 1681273251 1681273264 22674133 23111539
10094 0 1 61044664 1681273251 1681273277 23111579 23570228
10095 0 1 61815421 1681273251 1681273305 23570694 24130190
10096 0 1 61524033 1681273252 1681273305 24130237 24661337
10097 0 1 64255347 1681273252 1681273305 24661379 25708039
10098 0 1 61924218 1681273252 1681273305 25708147 26362355
10099 0 1 62203479 1681273253 1681273305 26362419 26897562
10100 0 1 61354038 1681273253 1681273305 26897586 28039746
10101 0 1 67133278 1681273253 1681273305 28039799 28684086
10102 0 1 62677278 1681273254 1681273262 28684150 29221414
10103 0 1 68324217 1681273254 1681273258 29221485 29810922
10104 0 1 22283020 1681273255 1681273260 29811106 29999961
10106 0 0 36726460 1681273255 1681273292 8872 29998031
10108 0 0 36732176 1681273255 1681273293 5828 29998134
10111 0 0 36720652 1681273255 1681273293 3049 29999298
10114 0 0 36732152 1681273255 1681273293 8516 29992788
10116 0 0 36709570 1681273256 1681273294 5421 29995334
10119 0 0 36732178 1681273256 1681273294 39796 29998489
10121 0 0 36720743 1681273256 1681273294 3699 29997979
10124 0 0 36732264 1681273256 1681273295 4466 29998895
10109 0 2 54014981 1681273255 1681273440 21799417 21864095
10113 0 2 53141930 1681273255 1681273440 21864115 21927782
10117 0 2 45350126 1681273256 1681273440 21927792 21982426
10122 0 2 65799145 1681273256 1681273418 21982435 22053790
10126 0 0 36720853 1681273256 1681273295 8272 29993822
10129 0 0 36715071 1681273256 1681273296 19343 29995946
10131 0 0 36732314 1681273257 1681273296 12301 29999536
10133 0 0 36726555 1681273257 1681273297 895 29993781
10135 0 0 36732103 1681273257 1681273297 2758 29993549
10138 0 0 36732081 1681273257 1681273298 1349 29984902
10140 0 0 36726502 1681273257 1681273298 1317 29996405
10143 0 0 36732189 1681273257 1681273298 1265 29997986
10145 0 0 36732245 1681273258 1681273299 9006 29998222
10127 0 2 134512458 1681273256 1681273415 4261975 4443550
10137 0 2 45854039 1681273257 1681273416 4443551 4481360
10141 0 2 67492269 1681273257 1681273416 4481381 4650073
10147 0 0 36732391 1681273258 1681273299 3428 29988198
10150 0 0 36732187 1681273258 1681273299 10098 29997991
10152 0 0 36726462 1681273258 1681273300 578 29986087
10148 0 2 63576278 1681273258 1681273478 29221464 29320031
10153 0 2 67945153 1681273258 1681273479 29320043 29449478
10154 0 2 54418742 1681273258 -1 29449498 29551808
10155 0 2 72713692 1681273259 1681273517 29551823 29673311
10156 0 2 78126468 1681273259 1681273518 29673316 29811070
10157 0 2 86477211 1681273260 1681273518 29811102 29953966
10158 0 2 23987597 1681273260 1681273508 29953977 29999981
10159 0 2 80957066 1681273260 1681273371 1258922 1428981
10160 0 2 56764933 1681273261 1681273372 1428991 1548371
10161 0 2 70829821 1681273261 1681273372 1548379 1675128
10162 0 2 69363749 1681273262 -1 1675144 1881528
10163 0 2 67527756 1681273262 1681273407 1881537 2040146
10164 0 2 68977506 1681273262 -1 28684150 28788150
10165 0 2 56855147 1681273263 -1 28788160 28855273
10166 0 2 57642944 1681273263 1681273479 28855288 28960613
10167 0 2 58440389 1681273263 1681273479 28960642 29066038
10168 0 2 53917788 1681273264 1681273480 29066048 29162799
10169 0 2 41309550 1681273264 1681273480 29162810 29221423
10170 0 2 63666025 1681273264 1681273374 22674105 22744502
10171 0 2 46354179 1681273265 1681273374 22744511 22805656
10172 0 2 45576438 1681273265 1681273374 22805659 22866042
10173 0 2 47397116 1681273265 -1 22866064 22927897
10174 0 2 46016737 1681273265 -1 22927907 22988941
10175 0 2 45759935 1681273266 -1 22988975 23049868
10176 0 2 46319421 1681273266 -1 23049897 23111568
10179 0 0 36726484 1681273266 1681273300 16951 29984565
10177 0 2 62839055 1681273266 1681273424 6963017 7162122
10180 0 2 61277036 1681273267 1681273424 7162142 7359535
10181 0 2 134511420 1681273267 1681273425 7359553 7528565
10182 0 2 134513909 1681273268 1681273425 7528566 7800581
10183 0 2 26469218 1681273268 -1 7800582 7823099
10184 0 2 127913217 1681273269 1681273281 20386615 20511681
10185 0 2 69049242 1681273269 1681273442 20511682 20584872
10186 0 2 69392082 1681273270 1681273441 20584897 20657211
10187 0 2 68204710 1681273270 1681273464 20657216 20730021
10188 0 2 69517949 1681273270 1681273440 20730038 20804288
10189 0 2 134512792 1681273271 1681273521 10268207 10537020
10190 0 2 134516902 1681273272 1681273404 10537021 10744049
10191 0 2 12308814 1681273272 1681273404 10744050 10839075
10192 0 2 61961692 1681273273 -1 18498380 18567012
10193 0 2 62192996 1681273273 -1 18567030 18636229
10194 0 2 62387333 1681273273 -1 18636244 18706042
10195 0 2 62112679 1681273274 -1 18706048 18775220
10196 0 2 62683341 1681273274 -1 18775229 18844768
10197 0 2 62734410 1681273274 -1 18844775 18914305
10202 0 0 36726550 1681273276 1681273300 413 29986421
10198 0 2 59644961 1681273275 1681273285 16281597 16342328
10199 0 2 76344513 1681273275 1681273282 16342333 16419054
10200 0 2 73383795 1681273275 1681273334 16419070 16494375
10203 0 2 74204164 1681273276 1681273289 16494384 16570226
10204 0 2 74792891 1681273276 1681273285 16570251 16646893
10205 0 2 73487275 1681273277 -1 23111579 23209754
10206 0 2 44653899 1681273277 -1 23209761 23269776
10207 0 2 46713815 1681273277 -1 23269793 23331545
10208 0 2 47054330 1681273278 -1 23331558 23393501
10209 0 2 45052350 1681273278 -1 23393528 23453718
10210 0 2 96003233 1681273278 -1 23453723 23570346
10211 0 2 73367900 1681273279 1681273335 19831545 19905813
10212 0 2 49039023 1681273279 1681273385 19905829 19956755
10213 0 2 68167064 1681273280 1681273468 19956857 20186228
10214 0 2 58327146 1681273280 1681273464 20186237 20251982
10215 0 2 57796732 1681273280 1681273465 20251986 20318508
10216 0 2 58885693 1681273281 1681273465 20318514 20386595
10217 0 3 67262378 1681273281 -1 20386598 20425382
10218 0 3 67261169 1681273281 -1 20425384 20464375
10219 0 3 67262050 1681273282 -1 20464376 20503592
10220 0 3 14029979 1681273282 -1 20503594 20511681
10221 0 3 67260434 1681273282 -1 16342333 16381312
10222 0 3 64415508 1681273283 -1 16381314 16419061
10227 0 0 36732161 1681273284 1681273301 4294 29993743
10223 0 3 67261235 1681273283 -1 8359205 8398848
10224 0 3 67262000 1681273284 -1 8398849 8438925
10225 0 3 67262139 1681273284 -1 8438926 8478249
10228 0 3 67262791 1681273284 -1 8478253 8520526
10229 0 3 3113915 1681273285 -1 8520533 8522517
10230 0 3 67260822 1681273285 -1 16281597 16320882
10231 0 3 35814714 1681273285 -1 16320887 16342331
10232 0 3 67262148 1681273285 -1 16570251 16610350
10233 0 3 63377594 1681273286 -1 16610354 16646898
10234 0 2 70875601 1681273286 -1 7823123 8059688
10235 0 2 134515354 1681273287 1681273367 8059701 8312675
10236 0 2 50250075 1681273287 1681273367 8312676 8359201
10237 0 2 66041659 1681273288 1681273367 8359315 8836883
10238 0 2 51863631 1681273288 1681273368 8836900 9208950
10239 0 3 67260049 1681273288 -1 16052378 16092379
10240 0 3 63493655 1681273289 -1 16092383 16129792
10241 0 3 67260760 1681273289 -1 16494382 16533672
10242 0 3 62739117 1681273290 -1 16533675 16570247
10243 0 3 67260720 1681273290 -1 10839221 10880811
10244 0 3 67261196 1681273290 -1 10880816 10922058
10245 0 3 38768652 1681273291 -1 10922060 10945792
10246 0 3 67262091 1681273291 -1 16129793 16169316
10247 0 3 62145516 1681273291 -1 16169317 16205895
10251 0 0 36720798 1681273292 1681273338 728 29999808
10285 0 0 36732261 1681273305 1681273339 8384 29999137
10248 0 1 69486726 1681273292 1681273348 23 898987
10249 0 1 68438069 1681273292 1681273348 899075 2260082
10252 0 1 76030463 1681273293 1681273325 2260361 3348594
10253 0 1 62923307 1681273293 1681273310 3348662 4058147
10254 0 1 66937376 1681273293 1681273348 4058171 4763107
10255 0 1 65558057 1681273294 1681273321 4763170 5510192
10256 0 1 66510608 1681273294 1681273323 5510608 6525341
10257 0 1 61587550 1681273294 1681273349 6525394 7800502
10258 0 1 87482995 1681273295 1681273349 7800584 9740949
10259 0 1 62107050 1681273295 1681273306 9741069 10268163
10260 0 1 102772793 1681273296 1681273350 10268528 11437178
10261 0 1 68843117 1681273296 1681273316 11437300 12435288
10262 0 1 90668198 1681273297 1681273312 12435454 13973450
10263 0 1 61754157 1681273297 1681273350 13973748 14736091
10264 0 1 38779181 1681273298 1681273298 14736316 15002379
10265 0 1 57817306 1681273298 1681273350 15002481 15624359
10266 0 1 48037244 1681273298 1681273307 15624494 16281563
10267 0 1 65854476 1681273299 1681273351 16281958 17162955
10268 0 1 61689043 1681273299 1681273351 17163093 17722435
10269 0 1 50736252 1681273299 1681273309 17722465 17961467
10270 0 1 68220892 1681273300 1681273351 17961505 18428273
10271 0 1 62972484 1681273300 1681273352 18428480 19280041
10272 0 1 68083105 1681273300 1681273352 19280265 19831525
10273 0 1 69174350 1681273301 1681273352 19831890 21281573
10274 0 1 61626308 1681273301 1681273352 21281620 22053733
10275 0 1 62591179 1681273301 1681273352 22053800 22519802
10276 0 1 61711329 1681273302 1681273352 22519918 23570301
10277 0 1 67822108 1681273302 1681273352 23570405 24059915
10278 0 1 77769381 1681273302 1681273331 24059955 24597967
10279 0 1 64130247 1681273303 1681273352 24597991 25394575
10280 0 1 66259559 1681273303 1681273352 25394946 26020573
10281 0 1 70737087 1681273304 1681273319 26020655 26506768
10282 0 1 61249277 1681273304 1681273315 26506844 26897562
10283 0 1 61610382 1681273304 1681273352 26897586 27588650
10286 0 1 68047367 1681273305 1681273352 27588978 28437583
10287 0 1 61198652 1681273305 1681273352 28437680 29065995
10288 0 1 27679012 1681273305 1681273352 29066244 29999536
10290 0 0 36726525 1681273306 1681273339 1628 29999180
10264 0 2 38779181 1681273298 1681273355 14736316 15002379
10293 0 0 36726550 1681273306 1681273340 466 29992629
10295 0 0 36726438 1681273306 1681273340 1126 29972205
10297 0 0 36726425 1681273306 1681273340 306 29997458
10299 0 0 36732233 1681273306 1681273341 647 29997961
10302 0 0 36732265 1681273307 1681273341 1874 29996701
10304 0 0 36720695 1681273307 1681273342 1078 29988052
10306 0 0 36732324 1681273307 1681273342 9075 29995300
10308 0 0 36726585 1681273307 1681273342 8030 29992371
10292 0 2 133998808 1681273306 1681273505 9740966 10084278
10301 0 2 124298739 1681273307 1681273522 10084323 10268204
10310 0 0 36726534 1681273307 1681273343 1094 29998498
10313 0 0 36720724 1681273308 1681273343 15779 29994603
10315 0 0 36732153 1681273308 1681273344 6375 29992750
10318 0 0 36726706 1681273308 1681273344 4684 29999122
10320 0 0 36732180 1681273308 1681273344 1290 29993584
10323 0 0 36732127 1681273308 1681273345 4393 29999258
10325 0 0 36732295 1681273308 1681273345 2126 29994185
10327 0 0 36726454 1681273309 1681273346 10021 29999038
10311 0 2 63536557 1681273307 1681273360 15624494 15975610
10316 0 2 77112635 1681273308 1681273328 15975676 16052373
10322 0 2 85401164 1681273308 1681273360 16052426 16281592
10329 0 0 36703724 1681273309 1681273346 4401 29999572
10332 0 0 36732278 1681273309 1681273346 2692 29996325
10330 0 2 134513767 1681273309 1681273389 17722465 17861877
10333 0 2 102226889 1681273310 1681273389 17861880 17961485
10334 0 2 53953334 1681273310 1681273515 3348662 3461752
10335 0 2 77690890 1681273311 1681273516 3461754 3624277
10336 0 2 61105810 1681273311 1681273410 3624323 3751045
10337 0 2 63484432 1681273311 1681273411 3751055 3876864
10338 0 2 49466208 1681273312 1681273411 3876867 4058147
10339 0 2 75073858 1681273312 1681273428 12435438 12755077
10340 0 2 134513151 1681273312 1681273428 12755081 12926370
10341 0 2 134516486 1681273313 1681273429 12926374 13110652
10342 0 2 61758637 1681273314 1681273430 13110656 13624464
10343 0 2 50557195 1681273314 1681273409 13624613 13973628
10344 0 2 49890119 1681273315 -1 26506844 26569002
10345 0 2 49964485 1681273315 -1 26569008 26631237
10346 0 2 50807622 1681273315 -1 26631241 26693247
10347 0 2 50316807 1681273315 -1 26693250 26755315
10348 0 2 49090646 1681273316 -1 26755320 26817182
10349 0 2 64795077 1681273316 -1 26817193 26897582
10350 0 2 74279913 1681273316 1681273510 11437300 11724165
10351 0 2 128078246 1681273317 1681273511 11724183 11917062
10352 0 2 70707613 1681273318 1681273505 11917174 12344695
10353 0 2 92763943 1681273318 1681273328 12344701 12435435
10357 0 0 36726462 1681273319 1681273347 3530 29994444
10354 0 2 88063543 1681273319 1681273487 26020602 26120819
10355 0 2 55309505 1681273319 -1 26120828 26185810
10358 0 2 55970542 1681273319 -1 26185823 26250545
10359 0 2 74830331 1681273320 -1 26250553 26362386
10360 0 2 38105231 1681273320 -1 26362402 26418487
10361 0 2 66626694 1681273320 -1 26418508 26506820
10362 0 2 68742628 1681273321 1681273416 4763170 5010020
10363 0 2 134512780 1681273321 -1 5010038 5230832
10364 0 2 47934749 1681273322 -1 5230837 5269887
10365 0 2 47258130 1681273322 -1 5269904 5368038
10366 0 2 61401913 1681273323 -1 5368050 5510539
10367 0 2 131869387 1681273323 1681273507 5510608 5648782
10368 0 2 64351088 1681273324 1681273507 5648822 5932401
